Strategy,Config,Prompt Length,Response Length,FR Count,NFR Count,Specificity Score,Testability Score,Measurability Score,Latency (seconds),Prompt Tokens ,Completion Tokens ,Total Tokens 
Zero-shot,precise,560,1321,10,5,3,2,3,2.23,145,313,458
Zero-shot,default,560,1482,12,5,4,2,3,2.76,145,362,507
Zero-shot,creative,560,1457,14,5,4,2,3,2.55,145,343,488
Few-shot,precise,1452,2871,16,7,3,1,3,4.19,331,640,971
Few-shot,default,1452,2524,14,6,3,2,2,3.45,331,541,872
Few-shot,creative,1452,3424,10,6,3,1,1,4.52,331,763,1094
Chain-of-Thought,precise,1619,1409,14,6,3,2,3,2.45,375,332,707
Chain-of-Thought,default,1619,1766,17,7,3,1,3,2.99,375,409,784
Chain-of-Thought,creative,1619,1792,17,7,3,2,1,2.89,375,415,790
Self-Consistency,precise,1234,2576,22,8,3,2,2,3.70,270,589,859
Self-Consistency,default,1234,2986,26,8,2,2,2,4.52,270,715,985
Self-Consistency,creative,1234,3567,34,13,3,1,2,4.96,270,835,1105
System Prompt,precise,776,2103,10,5,5,2,4,3.62,184,440,624
System Prompt,default,776,2316,13,6,5,2,4,3.58,184,505,689
System Prompt,creative,776,1637,9,4,4,2,3,3.16,184,412,596
Role Prompt,precise,1031,2364,20,10,3,1,1,3.58,224,521,745
Role Prompt,default,1031,2234,20,10,3,1,1,3.68,224,522,746
Role Prompt,creative,1031,3142,26,12,3,1,1,4.80,224,733,957
Contextual,precise,738,1819,12,7,4,1,3,2.96,172,384,556
Contextual,default,738,2103,11,6,3,2,3,3.27,172,459,631
Contextual,creative,738,2058,11,6,4,1,3,3.27,172,440,612
Tree of Thoughts,precise,1715,1602,17,7,3,1,2,2.76,386,380,766
Tree of Thoughts,default,1715,2064,19,9,3,2,3,3.23,386,466,852
Tree of Thoughts,creative,1715,1145,11,5,3,2,3,2.07,386,272,658
ReAct,precise,1781,898,9,3,4,2,1,1.64,424,198,622
ReAct,default,1781,926,9,3,5,3,1,1.63,424,200,624
ReAct,creative,1781,1057,9,3,4,3,1,1.84,424,219,643
