User Story,Strategy,Config,Prompt,Output,Prompt Length,Output Length,FR Count,NFR Count,Specificity Score,Testability Score,Measurability Score,Latency (seconds),Prompt Tokens ,Completion Tokens ,Total Tokens ,Config Details
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Zero-shot,precise,"Convert the following user story into specific, measurable, achievable, relevant, and time-bound software requirements:

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

OUTPUT FORMAT:
1. List functional requirements (FR) first
2. List non-functional requirements (NFR) second
3. Each requirement should be specific, measurable, and testable

I want you to only share the functional (FR) and nonfunctional (NFR) requirements as follows and do not share your reasoning with me: 

FR-1: 
FR-2:
NFR-1: 
NFR-2:
and so on..
","FR-1: The system shall display a list of tasks assigned to the logged-in user, showing task title, description, due date, and status.

FR-2: The system shall allow users to filter their assigned tasks by status (e.g., ""To Do,"" ""In Progress,"" ""Completed"").

FR-3: The system shall allow users to sort their assigned tasks by due date (ascending or descending).

FR-4: The system shall display the number of tasks assigned to the logged-in user for each status type.

NFR-1: The task list shall load within 3 seconds for users with up to 100 assigned tasks.

NFR-2: The task list shall be accessible via a web browser on desktop and mobile devices (responsive design).

NFR-3: The system shall authenticate users using secure password storage and industry-standard encryption.
",595,775,7,3,4,2,1,1.63,155,187,342,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.2, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Zero-shot,default,"Convert the following user story into specific, measurable, achievable, relevant, and time-bound software requirements:

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

OUTPUT FORMAT:
1. List functional requirements (FR) first
2. List non-functional requirements (NFR) second
3. Each requirement should be specific, measurable, and testable

I want you to only share the functional (FR) and nonfunctional (NFR) requirements as follows and do not share your reasoning with me: 

FR-1: 
FR-2:
NFR-1: 
NFR-2:
and so on..
","FR-1: The system shall display a list of tasks assigned to the logged-in user.
FR-2: Each task in the list shall display a title, description, due date, and status.
FR-3: The system shall allow the user to filter the list of tasks by status (e.g., ""To Do,"" ""In Progress,"" ""Completed"").
FR-4: The system shall allow the user to sort the list of tasks by due date (ascending or descending).
FR-5: The task list shall be updated automatically every 5 minutes to reflect any changes.

NFR-1: The task list shall load in under 3 seconds on a standard broadband connection (25 Mbps download speed).
NFR-2: The system shall be accessible from the latest versions of Chrome, Firefox, Safari, and Edge browsers.
NFR-3: The system shall be available 99.9% of the time, excluding scheduled maintenance.
NFR-4: The task list display shall be responsive and adapt to different screen sizes (desktop, tablet, mobile).
",595,904,9,4,3,2,2,2.03,155,230,385,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.7, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Zero-shot,creative,"Convert the following user story into specific, measurable, achievable, relevant, and time-bound software requirements:

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

OUTPUT FORMAT:
1. List functional requirements (FR) first
2. List non-functional requirements (NFR) second
3. Each requirement should be specific, measurable, and testable

I want you to only share the functional (FR) and nonfunctional (NFR) requirements as follows and do not share your reasoning with me: 

FR-1: 
FR-2:
NFR-1: 
NFR-2:
and so on..
","FR-1: The system shall display a list of tasks assigned to the logged-in user within 2 seconds of login. Measurable by automated performance testing; passing requires response time <= 2 seconds.

FR-2: Each task displayed shall include the task title, description, due date, and current status (e.g., ""To Do,"" ""In Progress,"" ""Completed""). This can be verified by visually inspecting the task details displayed on the user interface.

FR-3: The system shall allow users to filter their assigned tasks by status (e.g., ""To Do,"" ""In Progress,"" ""Completed""). Measurable by checking if a task appears or disappears from the list when the status filter is applied.

FR-4: The system shall allow users to sort their assigned tasks by due date (ascending and descending). Measurable by verifying the correct order of tasks based on their due dates.

NFR-1: The task list interface shall be accessible on Chrome, Firefox, Safari, and Edge browsers. Tested by manually verifying functionality in each browser.

NFR-2: The system shall be available 99.9% of the time, measured monthly. Measured through system monitoring and reporting tools.

NFR-3: The task list user interface shall be responsive and adapt to different screen sizes (desktop, tablet, mobile). Verified by visual inspection and testing on devices with varying screen resolutions.
",595,1337,7,3,3,1,2,2.36,155,293,448,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 1.0, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Few-shot,precise,"
Convert the following user story into specific, measurable, achievable, relevant, and time-bound, functional and non-functional software requirements.

EXAMPLE 1:
User Story: As a user, I want to log in with my email and password.

Requirements:
FR-1: The system shall provide a login form with fields for email and password.
FR-2: The system shall validate that the email field contains a valid email format.
FR-3: The system shall verify credentials against the user database within 2 seconds.
FR-4: The system shall grant access to authorized functionality if credentials are correct.
FR-5: The system shall display an error message if credentials are incorrect.
NFR-1: The login process shall complete within 3 seconds under normal load conditions.
NFR-2: The system shall encrypt password data during transmission.

EXAMPLE 2:
User Story: As an admin, I want to view reports of user activity.

Requirements:
FR-1: The system shall provide a dashboard displaying user activity metrics.
FR-2: The system shall allow filtering of reports by date range and activity type.
FR-3: The system shall enable exporting reports in CSV and PDF formats.
NFR-1: The system shall generate reports within 5 seconds for data spanning up to 30 days.
NFR-2: The dashboard shall refresh automatically every 5 minutes.

Now convert this user story into similar well-structured requirements:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.
","Okay, here's the breakdown of the user story ""As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track"" into specific, measurable, achievable, relevant, and time-bound functional and non-functional requirements:

**Functional Requirements (FR):**

*   **FR-1: Task List Display:** The system shall display a list of tasks assigned to the logged-in team member.
*   **FR-2: Task Details:** The system shall allow the team member to view detailed information for each task, including:
    *   Task title
    *   Task description
    *   Assigned date
    *   Due date
    *   Priority (e.g., High, Medium, Low)
    *   Status (e.g., To Do, In Progress, Completed, Blocked)
*   **FR-3: Task Filtering:** The system shall allow the team member to filter the task list by:
    *   Status
    *   Priority
    *   Due Date (e.g., Today, This Week, Overdue)
*   **FR-4: Task Sorting:** The system shall allow the team member to sort the task list by:
    *   Due date (ascending/descending)
    *   Priority (ascending/descending)
*   **FR-5: Task Search:** The system shall allow the team member to search for tasks by keyword within the task title and description.
*   **FR-6: Task Status Update:** The system shall allow the team member to update the status of their assigned tasks.
*   **FR-7: Task Comments:** The system shall allow the team member to view and add comments to their assigned tasks.

**Non-Functional Requirements (NFR):**

*   **NFR-1: Page Load Time:** The task list page shall load within 2 seconds under normal load conditions (defined as up to 50 concurrent users).
*   **NFR-2: Data Accuracy:** Task information displayed shall be accurate and reflect the latest updates within 1 minute of a change being made.
*   **NFR-3: Accessibility:** The task list shall be accessible to users with disabilities, adhering to WCAG 2.1 Level AA guidelines.
*   **NFR-4: Security:** The system shall ensure that team members can only view and modify tasks assigned to them.
*   **NFR-5: Responsiveness:** The task list shall be responsive and display correctly on various screen sizes (desktops, tablets, and mobile devices).
*   **NFR-6: Scalability:** The system shall be able to handle up to 10,000 tasks per team member without significant performance degradation.
",1487,2330,13,6,4,1,1,3.47,341,587,928,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.2, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Few-shot,default,"
Convert the following user story into specific, measurable, achievable, relevant, and time-bound, functional and non-functional software requirements.

EXAMPLE 1:
User Story: As a user, I want to log in with my email and password.

Requirements:
FR-1: The system shall provide a login form with fields for email and password.
FR-2: The system shall validate that the email field contains a valid email format.
FR-3: The system shall verify credentials against the user database within 2 seconds.
FR-4: The system shall grant access to authorized functionality if credentials are correct.
FR-5: The system shall display an error message if credentials are incorrect.
NFR-1: The login process shall complete within 3 seconds under normal load conditions.
NFR-2: The system shall encrypt password data during transmission.

EXAMPLE 2:
User Story: As an admin, I want to view reports of user activity.

Requirements:
FR-1: The system shall provide a dashboard displaying user activity metrics.
FR-2: The system shall allow filtering of reports by date range and activity type.
FR-3: The system shall enable exporting reports in CSV and PDF formats.
NFR-1: The system shall generate reports within 5 seconds for data spanning up to 30 days.
NFR-2: The dashboard shall refresh automatically every 5 minutes.

Now convert this user story into similar well-structured requirements:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.
","Here's the breakdown of the user story into specific, measurable, achievable, relevant, and time-bound functional and non-functional requirements:

**User Story:** As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

**Requirements:**

**Functional Requirements (FR):**

*   **FR-1:** The system shall provide a dedicated ""My Tasks"" section accessible to each logged-in team member.
*   **FR-2:** The ""My Tasks"" section shall display all tasks assigned to the currently logged-in team member.
*   **FR-3:** Each task displayed in the ""My Tasks"" section shall include the following attributes:
    *   Task Name
    *   Task Description
    *   Assigned Date
    *   Due Date
    *   Status (e.g., To Do, In Progress, Completed, Blocked)
    *   Priority (e.g., High, Medium, Low)
*   **FR-4:** The system shall allow team members to filter their tasks by status (e.g., show only ""In Progress"" tasks).
*   **FR-5:** The system shall allow team members to sort their tasks by due date (ascending or descending).
*   **FR-6:** The system shall provide a mechanism for team members to update the status of their assigned tasks (e.g., from ""To Do"" to ""In Progress"").
*   **FR-7:** When a task status is updated, the system shall automatically record the date and time of the update.
*   **FR-8:** The system shall display a visual indicator for tasks that are overdue (e.g., highlight the due date in red).
*   **FR-9:** The system shall link each task to its detailed view, allowing team members to access comprehensive information and related discussions.

**Non-Functional Requirements (NFR):**

*   **NFR-1:** The ""My Tasks"" section shall load and display tasks within 2 seconds under normal load conditions (up to 50 concurrent users).
*   **NFR-2:** The task list shall be responsive and adapt to different screen sizes (desktop, tablet, mobile).
*   **NFR-3:** The system shall maintain task data accuracy and integrity, ensuring no data loss during updates or modifications.
*   **NFR-4:** The ""My Tasks"" section shall be accessible 24/7 with an availability rate of 99.9%.
*   **NFR-5:** The system shall ensure that only the assigned team member can modify the status of a task.
",1487,2244,14,5,3,1,1,3.46,341,567,908,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.7, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Few-shot,creative,"
Convert the following user story into specific, measurable, achievable, relevant, and time-bound, functional and non-functional software requirements.

EXAMPLE 1:
User Story: As a user, I want to log in with my email and password.

Requirements:
FR-1: The system shall provide a login form with fields for email and password.
FR-2: The system shall validate that the email field contains a valid email format.
FR-3: The system shall verify credentials against the user database within 2 seconds.
FR-4: The system shall grant access to authorized functionality if credentials are correct.
FR-5: The system shall display an error message if credentials are incorrect.
NFR-1: The login process shall complete within 3 seconds under normal load conditions.
NFR-2: The system shall encrypt password data during transmission.

EXAMPLE 2:
User Story: As an admin, I want to view reports of user activity.

Requirements:
FR-1: The system shall provide a dashboard displaying user activity metrics.
FR-2: The system shall allow filtering of reports by date range and activity type.
FR-3: The system shall enable exporting reports in CSV and PDF formats.
NFR-1: The system shall generate reports within 5 seconds for data spanning up to 30 days.
NFR-2: The dashboard shall refresh automatically every 5 minutes.

Now convert this user story into similar well-structured requirements:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.
","Okay, here's the breakdown of the user story ""As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track"" into specific, measurable, achievable, relevant, and time-bound functional and non-functional software requirements:

**Functional Requirements (FR):**

*   **FR-1:** The system shall provide a dedicated view for team members to access their assigned tasks.
*   **FR-2:** The system shall display the following information for each assigned task:
    *   Task Title
    *   Task Description
    *   Assigned Date
    *   Due Date
    *   Status (e.g., To Do, In Progress, Completed, Blocked)
    *   Priority (e.g., High, Medium, Low)
*   **FR-3:** The system shall allow team members to filter their assigned tasks based on:
    *   Status
    *   Priority
    *   Due Date (e.g., show tasks due this week, next week, overdue)
*   **FR-4:** The system shall allow team members to sort their assigned tasks based on:
    *   Due Date (Ascending/Descending)
    *   Priority (Ascending/Descending)
*   **FR-5:** The system shall visually differentiate tasks based on their status (e.g., using different colors or icons for ""To Do,"" ""In Progress,"" ""Completed"").
*   **FR-6:** The system shall provide a mechanism for team members to mark a task as ""Completed"".
*   **FR-7:** The system shall provide pagination if the number of assigned tasks exceeds a predetermined limit (e.g., 20 tasks per page).

**Non-Functional Requirements (NFR):**

*   **NFR-1:** The assigned tasks view shall load within 2 seconds under normal operating conditions with up to 100 assigned tasks per user.
*   **NFR-2:** The assigned tasks view shall be accessible and usable on the following web browsers: Chrome (latest version), Firefox (latest version), Safari (latest version), and Edge (latest version).
*   **NFR-3:** The assigned tasks view shall be responsive and adapt to different screen sizes (desktop, tablet, mobile).
*   **NFR-4:** The system shall maintain data consistency; when a task is marked as completed, the change shall be reflected immediately in the database.
*   **NFR-5:** The system shall ensure that the task assignments are only viewable by the assigned team member and authorized administrators.
",1487,2260,12,5,3,1,1,3.25,341,553,894,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 1.0, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Chain-of-Thought,precise,"
Convert the following user story into specific, measurable, achievable, relevant, and time-bound software requirements by following these steps:

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

Follow these steps to derive the requirements:

1. Identify the actor (Who is performing the action?)
   - Who is the primary user in this story?
   - What is their role in the system?

2. Identify the action (What do they want to do?)
   - What specific functionality is being requested?
   - What system components would be involved?

3. Identify the goal (Why do they want to do it?)
   - What is the underlying user need?
   - How does this relate to business objectives?

4. Extract assumptions and constraints
   - What implicit needs are not directly stated?
   - What technical or business constraints might apply?

5. Derive detailed functional requirements (FR) from the analysis performed in the previous steps.
   - What specific behaviors must the system exhibit?
   - What are the inputs, processes, and outputs?

6. Derive non-functional requirements (NFR) from the analysis performed in the previous steps.
   - What quality attributes are important (performance, security, usability)?
   - What measurable criteria should apply?

Based on the analysis performed in the steps above, provide a numbered list of clear, specific, and testable functional (FR) and non-functional (NFR) requirements.

Output ONLY the functional (FR) and non-functional (NFR) requirements in the following format and do not share your reasoning with me:

FR-1:
FR-2:
...
NFR-1:
NFR-2:
...
","FR-1: The system shall allow a team member to log in using their unique credentials (username/password or SSO).
FR-2: Upon successful login, the system shall display a personalized dashboard.
FR-3: The dashboard shall include a section displaying a list of tasks assigned to the logged-in team member.
FR-4: Each task in the list shall display the task title, description, due date, and current status (e.g., To Do, In Progress, Completed).
FR-5: The task list shall be sortable by due date (ascending and descending) and status.
FR-6: The task list shall be filterable by status.
FR-7: The system shall provide a link or button for each task to view the full task details.
FR-8: The system shall update the task list in real-time or within 5 seconds of a change in task assignment or status.
FR-9: The system shall display a message if the team member has no assigned tasks.

NFR-1: The system shall load the task list within 3 seconds of login.
NFR-2: The system shall be accessible via modern web browsers (Chrome, Firefox, Safari, Edge).
NFR-3: The system shall be available 99.9% of the time (excluding scheduled maintenance).
NFR-4: The system shall protect task data with role-based access control, ensuring only authorized users can view and modify tasks.
NFR-5: The user interface shall be intuitive and easy to navigate, requiring minimal training.
NFR-6: The system shall be responsive and adapt to different screen sizes (desktop, tablet, mobile).
",1654,1460,15,6,3,2,2,2.44,385,359,744,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.2, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Chain-of-Thought,default,"
Convert the following user story into specific, measurable, achievable, relevant, and time-bound software requirements by following these steps:

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

Follow these steps to derive the requirements:

1. Identify the actor (Who is performing the action?)
   - Who is the primary user in this story?
   - What is their role in the system?

2. Identify the action (What do they want to do?)
   - What specific functionality is being requested?
   - What system components would be involved?

3. Identify the goal (Why do they want to do it?)
   - What is the underlying user need?
   - How does this relate to business objectives?

4. Extract assumptions and constraints
   - What implicit needs are not directly stated?
   - What technical or business constraints might apply?

5. Derive detailed functional requirements (FR) from the analysis performed in the previous steps.
   - What specific behaviors must the system exhibit?
   - What are the inputs, processes, and outputs?

6. Derive non-functional requirements (NFR) from the analysis performed in the previous steps.
   - What quality attributes are important (performance, security, usability)?
   - What measurable criteria should apply?

Based on the analysis performed in the steps above, provide a numbered list of clear, specific, and testable functional (FR) and non-functional (NFR) requirements.

Output ONLY the functional (FR) and non-functional (NFR) requirements in the following format and do not share your reasoning with me:

FR-1:
FR-2:
...
NFR-1:
NFR-2:
...
","FR-1: The system shall allow team members to log in with their unique credentials (username/password).
FR-2: The system shall display a list of tasks assigned to the logged-in team member.
FR-3: Each task in the list shall display a title, description, status (e.g., ""To Do,"" ""In Progress,"" ""Completed""), due date, and priority (e.g., ""High,"" ""Medium,"" ""Low"").
FR-4: The system shall allow team members to filter their assigned tasks by status, due date, and priority.
FR-5: The system shall allow team members to sort their assigned tasks by due date and priority.
FR-6: The system shall display the date and time of the last task list update.
FR-7: The system shall provide a visual indicator for tasks with approaching or overdue due dates.

NFR-1: The task list shall load within 3 seconds.
NFR-2: The system shall be accessible on the latest versions of Chrome, Firefox, and Safari web browsers.
NFR-3: The system shall be available 99.9% of the time, excluding scheduled maintenance.
NFR-4: User authentication shall be secured using industry-standard encryption protocols.
NFR-5: The system shall be responsive on desktop and tablet devices.
",1654,1149,12,5,2,2,1,2.11,385,287,672,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.7, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Chain-of-Thought,creative,"
Convert the following user story into specific, measurable, achievable, relevant, and time-bound software requirements by following these steps:

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

Follow these steps to derive the requirements:

1. Identify the actor (Who is performing the action?)
   - Who is the primary user in this story?
   - What is their role in the system?

2. Identify the action (What do they want to do?)
   - What specific functionality is being requested?
   - What system components would be involved?

3. Identify the goal (Why do they want to do it?)
   - What is the underlying user need?
   - How does this relate to business objectives?

4. Extract assumptions and constraints
   - What implicit needs are not directly stated?
   - What technical or business constraints might apply?

5. Derive detailed functional requirements (FR) from the analysis performed in the previous steps.
   - What specific behaviors must the system exhibit?
   - What are the inputs, processes, and outputs?

6. Derive non-functional requirements (NFR) from the analysis performed in the previous steps.
   - What quality attributes are important (performance, security, usability)?
   - What measurable criteria should apply?

Based on the analysis performed in the steps above, provide a numbered list of clear, specific, and testable functional (FR) and non-functional (NFR) requirements.

Output ONLY the functional (FR) and non-functional (NFR) requirements in the following format and do not share your reasoning with me:

FR-1:
FR-2:
...
NFR-1:
NFR-2:
...
","FR-1: The system shall allow team members to log in using their unique username and password.
FR-2: Upon successful login, the system shall display a personalized dashboard for the team member.
FR-3: The dashboard shall display a list of tasks assigned to the logged-in team member.
FR-4: Each task in the list shall display, at minimum, the task title, description, due date, and current status.
FR-5: The system shall allow team members to filter the task list by status (e.g., ""To Do,"" ""In Progress,"" ""Completed"").
FR-6: The system shall allow team members to sort the task list by due date (ascending or descending).
FR-7: The system shall display a visual indicator (e.g., color-coding) for tasks that are overdue.
FR-8: The system shall provide a link or button for each task that navigates the user to a detailed task view.
FR-9: The system shall persist the tasks and their statuses, even after the team member logs out.
FR-10: The system shall synchronize the displayed tasks with the central task management database in real-time or near real-time (maximum delay of 5 minutes).

NFR-1: The system shall load the team member's dashboard, including the list of assigned tasks, within 3 seconds under normal operating conditions.
NFR-2: The system shall be accessible via common web browsers (Chrome, Firefox, Safari, Edge) on desktop and mobile devices.
NFR-3: The system shall be available 99.9% of the time, excluding scheduled maintenance.
NFR-4: The system shall protect team member data and tasks using role-based access control.
NFR-5: The system shall adhere to WCAG 2.1 Level AA accessibility guidelines.
NFR-6: The system shall be secured against common web vulnerabilities, including but not limited to SQL injection and cross-site scripting (XSS).
",1654,1767,16,6,3,2,1,3.34,385,428,813,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 1.0, 'top_p': 0.95, 'top_k': 40}"
"{'text': 'As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.', 'context': 'Project management service'}",Self-Consistency,precise,"
Generate three different sets of specific, measurable, achievable, relevant, and time-bound software requirements for the following user story, then evaluate them and select the most effective set.

USER STORY:
As a team member, I want to be able to view my assigned tasks online so that I can stay organized and on track.

APPROACH 1: Focus on technical implementation details
[Generate requirements with emphasis on system behaviors and technical specifications]

APPROACH 2: Focus on user experience and outcomes
[Generate requirements with emphasis on user interactions and success criteria]

APPROACH 3: Focus on business rules and data handling
[Generate requirements with emphasis on business logic and data flow]

EVALUATION CRITERIA:
- Completeness: Covers all aspects of the user story
- Clarity: Unambiguous and specific
- Testability: Can be verified through testing
- Feasibility: Realistic to implement
- Alignment: Supports the core user need

FINAL RECOMMENDATION:
Based on the evaluation, provide the most effective set of requirements with justification for your choice.

I want you to only share the functional (FR) and nonfunctional (NFR) requirements as follows and do not share your reasoning with me: : 

FR-1: 
FR-2:
NFR-1: 
NFR-2:
and so on..
","Okay, here are the three sets of requirements, followed by the evaluation and final recommendation, formatted as requested:

**APPROACH 1: Focus on technical implementation details**

FR-1: The system shall retrieve assigned tasks from the ""Tasks"" database table.
FR-2: The system shall display tasks in a tabular format with columns: Task ID, Task Name, Status, Due Date.
FR-3: The system shall use AJAX to update the task list without requiring a full page reload.
NFR-1: The task list shall load within 2 seconds.
NFR-2: The system shall use HTTPS for all communication.

**APPROACH 2: Focus on user experience and outcomes**

FR-1: The system shall display a personalized task list upon user login.
FR-2: The system shall allow users to filter tasks by status (e.g., ""To Do,"" ""In Progress,"" ""Completed"").
FR-3: The system shall allow users to sort tasks by due date (ascending or descending).
NFR-1: 95% of users shall be able to find their assigned tasks within 5 seconds of logging in.
NFR-2: The task list interface shall be accessible according to WCAG 2.1 Level AA guidelines.

**APPROACH 3: Focus on business rules and data handling**

FR-1: The system shall only display tasks assigned to the currently logged-in user.
FR-2: The system shall reflect task assignments based on the ""AssignedTo"" field in the ""Tasks"" database table.
FR-3: The system shall update the ""LastViewed"" timestamp in the ""Tasks"" table when a task is viewed.
NFR-1: The system shall maintain an audit log of task views, including user ID and timestamp.
NFR-2: The system shall ensure data consistency between the displayed task list and the database.
",1269,1634,15,6,3,2,1,2.84,280,405,685,"{'model_name': 'gemini-2.0-flash-001', 'temperature': 0.2, 'top_p': 0.95, 'top_k': 40}"
