Strategy,Config,Prompt Length,Response Length,FR Count,NFR Count,Specificity Score,Testability Score,Measurability Score,Latency (seconds),Prompt Tokens ,Completion Tokens ,Total Tokens 
Zero-shot,precise,599,1812,13,6,4,2,2,3.58,157,400,557
Zero-shot,default,599,1273,10,4,4,2,2,2.09,157,273,430
Zero-shot,creative,599,2211,14,6,4,1,1,3.32,157,491,648
Few-shot,precise,1491,2520,14,6,4,1,1,3.73,343,570,913
Few-shot,default,1491,3724,14,6,4,1,1,4.91,343,812,1155
Few-shot,creative,1491,2949,14,7,3,1,1,4.16,343,603,946
Chain-of-Thought,precise,1658,1761,19,7,3,1,1,2.63,387,428,815
Chain-of-Thought,default,1658,1523,15,5,3,1,1,2.32,387,344,731
Chain-of-Thought,creative,1658,2092,17,7,3,1,1,2.88,387,445,832
Self-Consistency,precise,1273,2381,20,8,4,2,1,3.69,282,556,838
Self-Consistency,default,1273,2972,22,8,3,1,1,4.23,282,654,936
Self-Consistency,creative,1273,2547,22,8,3,1,2,3.88,282,600,882
System Prompt,precise,815,2529,11,5,5,1,2,3.76,196,548,744
System Prompt,default,815,1866,10,4,5,2,2,3.23,196,492,688
System Prompt,creative,815,2804,11,5,5,2,4,4.05,196,590,786
Role Prompt,precise,1070,2427,18,8,3,1,1,3.48,236,516,752
Role Prompt,default,1070,2638,20,10,4,1,1,4.39,236,610,846
Role Prompt,creative,1070,2964,16,8,3,1,1,4.30,236,644,880
Contextual,precise,775,2156,16,8,3,1,2,3.46,184,472,656
Contextual,default,775,2176,19,10,3,1,2,3.47,184,501,685
Contextual,creative,775,1759,10,5,5,2,3,3.59,184,389,573
Tree of Thoughts,precise,1754,1449,15,6,3,1,1,2.44,398,354,752
Tree of Thoughts,default,1754,1674,17,6,3,1,1,2.51,398,375,773
Tree of Thoughts,creative,1754,1659,15,7,3,1,2,2.70,398,371,769
ReAct,precise,1820,1213,9,3,5,3,1,1.90,436,248,684
ReAct,default,1820,1187,9,3,4,3,1,1.99,436,262,698
ReAct,creative,1820,1243,9,3,4,2,1,2.01,436,260,696
