Strategy,Config,Prompt Length,Response Length,FR Count,NFR Count,Specificity Score,Testability Score,Measurability Score,Latency (seconds),Prompt Tokens ,Completion Tokens ,Total Tokens 
Zero-shot,precise,621,1342,10,4,4,2,2,2.39,158,326,484
Zero-shot,default,621,945,8,3,3,2,1,1.77,158,216,374
Zero-shot,creative,621,1564,10,5,3,2,1,2.79,158,370,528
Few-shot,precise,1513,2593,14,6,3,3,1,3.72,344,605,949
Few-shot,default,1513,2682,11,5,3,2,1,4.06,344,655,999
Few-shot,creative,1513,2606,11,5,3,2,1,3.81,344,609,953
Chain-of-Thought,precise,1680,1664,14,5,2,3,1,2.84,388,407,795
Chain-of-Thought,default,1680,1535,15,5,2,3,1,2.66,388,395,783
Chain-of-Thought,creative,1680,1150,11,5,2,3,1,2.03,388,263,651
Self-Consistency,precise,1295,2344,15,6,3,3,1,3.58,283,543,826
Self-Consistency,default,1295,2059,15,6,3,2,1,3.24,283,492,775
Self-Consistency,creative,1295,2081,20,7,3,3,2,3.77,283,502,785
System Prompt,precise,837,2216,9,4,3,2,1,9.26,197,526,723
System Prompt,default,837,3768,9,4,4,2,2,5.62,197,805,1002
System Prompt,creative,837,1941,9,4,3,3,2,3.35,197,431,628
Role Prompt,precise,1092,2413,18,8,3,3,1,3.57,237,532,769
Role Prompt,default,1092,2033,18,8,2,3,1,3.37,237,469,706
Role Prompt,creative,1092,2504,19,7,2,3,1,4.00,237,562,799
Contextual,precise,797,1772,11,6,4,3,2,3.25,186,413,599
Contextual,default,797,2140,11,6,4,3,2,3.37,186,458,644
Contextual,creative,797,2878,17,8,3,2,2,4.61,186,653,839
Tree of Thoughts,precise,1776,1628,13,5,3,3,1,10.70,399,371,770
Tree of Thoughts,default,1776,1486,11,5,4,3,2,2.55,399,326,725
Tree of Thoughts,creative,1776,1375,15,5,2,3,1,2.99,399,338,737
ReAct,precise,1842,961,9,3,3,3,1,2.18,437,219,656
ReAct,default,1842,2173,18,6,3,3,2,4.11,437,490,927
ReAct,creative,1842,1361,9,3,4,2,1,2.39,437,303,740
