Strategy,Config,Prompt Length,Response Length,FR Count,NFR Count,Specificity Score,Testability Score,Measurability Score,Latency (seconds),Prompt Tokens ,Completion Tokens ,Total Tokens 
Zero-shot,precise,629,1519,12,4,4,2,2,2.61,160,356,516
Zero-shot,default,629,1695,13,4,5,3,2,2.54,160,392,552
Zero-shot,creative,629,1848,13,5,5,2,3,3.13,160,421,581
Few-shot,precise,1521,3187,21,9,3,1,2,4.60,346,739,1085
Few-shot,default,1521,3171,14,7,3,2,2,4.85,346,787,1133
Few-shot,creative,1521,3777,24,10,3,1,2,5.57,346,880,1226
Chain-of-Thought,precise,1688,1522,17,5,4,2,1,2.40,390,370,760
Chain-of-Thought,default,1688,1979,18,7,5,2,2,3.01,390,454,844
Chain-of-Thought,creative,1688,2191,20,7,4,2,1,3.37,390,507,897
Self-Consistency,precise,1303,2682,20,6,3,2,1,4.22,285,659,944
Self-Consistency,default,1303,2310,22,6,3,1,2,3.84,285,576,861
Self-Consistency,creative,1303,3140,27,8,3,2,1,4.70,285,766,1051
System Prompt,precise,845,2963,10,4,3,1,2,4.23,199,657,856
System Prompt,default,845,4176,12,5,4,2,3,5.61,199,888,1087
System Prompt,creative,845,3715,10,4,3,1,2,5.58,199,929,1128
Role Prompt,precise,1100,2652,25,10,3,2,1,4.03,239,632,871
Role Prompt,default,1100,2929,23,10,4,2,2,5.10,239,674,913
Role Prompt,creative,1100,2966,26,11,3,2,1,4.40,239,697,936
Contextual,precise,800,2192,20,10,3,2,2,3.84,188,531,719
Contextual,default,800,2415,21,10,4,2,1,4.03,188,563,751
Contextual,creative,800,2190,20,10,4,2,2,3.73,188,522,710
Tree of Thoughts,precise,1784,1284,16,6,3,1,2,2.37,401,323,724
Tree of Thoughts,default,1784,1315,17,7,3,1,2,2.28,401,326,727
Tree of Thoughts,creative,1784,1026,12,5,4,3,2,2.05,401,241,642
ReAct,precise,1850,996,9,3,5,3,1,1.70,439,226,665
ReAct,default,1850,924,9,3,4,3,2,1.72,439,222,661
ReAct,creative,1850,906,9,3,4,3,1,1.65,439,218,657
