Strategy,Config,Prompt Length,Response Length,FR Count,NFR Count,Specificity Score,Testability Score,Measurability Score,Latency (seconds),Prompt Tokens ,Completion Tokens ,Total Tokens 
Zero-shot,precise,587,1490,13,5,5,2,2,2.46,151,351,502
Zero-shot,default,587,1436,10,4,5,3,4,2.59,151,346,497
Zero-shot,creative,587,1308,11,4,4,2,1,2.40,151,309,460
Few-shot,precise,1479,3135,17,8,4,1,2,4.81,337,705,1042
Few-shot,default,1479,5379,18,9,3,1,1,7.47,337,1221,1558
Few-shot,creative,1479,5178,14,6,4,1,1,6.76,337,1151,1488
Chain-of-Thought,precise,1646,1717,16,7,3,1,1,2.88,381,406,787
Chain-of-Thought,default,1646,1898,17,7,4,1,2,2.92,381,448,829
Chain-of-Thought,creative,1646,2457,17,7,3,1,1,4.61,381,553,934
Self-Consistency,precise,1261,2290,20,6,3,2,1,3.58,276,512,788
Self-Consistency,default,1261,1829,14,6,4,2,2,3.28,276,419,695
Self-Consistency,creative,1261,2920,20,8,4,2,1,4.29,276,685,961
System Prompt,precise,803,2240,10,5,3,1,2,3.43,190,496,686
System Prompt,default,803,1897,10,5,5,1,3,3.08,190,456,646
System Prompt,creative,803,2187,10,5,4,1,2,3.53,190,491,681
Role Prompt,precise,1058,2862,20,10,2,1,1,6.45,230,637,867
Role Prompt,default,1058,3737,27,12,3,1,1,7.34,230,844,1074
Role Prompt,creative,1058,2881,23,10,3,1,1,4.18,230,630,860
Contextual,precise,759,2983,16,8,5,2,1,4.56,178,692,870
Contextual,default,759,2428,14,7,5,1,3,3.79,178,547,725
Contextual,creative,759,2881,16,8,5,1,4,4.18,178,683,861
Tree of Thoughts,precise,1742,4747,14,7,1,1,1,6.27,392,1049,1441
Tree of Thoughts,default,1742,5154,26,8,1,1,1,6.21,392,1133,1525
Tree of Thoughts,creative,1742,3777,12,6,2,1,1,10.01,392,789,1181
ReAct,precise,1808,1046,9,3,4,2,1,1.87,430,223,653
ReAct,default,1808,1190,9,3,4,1,1,2.02,430,256,686
ReAct,creative,1808,1142,9,3,4,2,1,1.96,430,266,696
